n,win_rate,avg_net_pct,total_pct,max_dd_pct,sharpe,tp_rate,sl_rate,timeout_rate,rally_lb,rally_thr,rsi_thr,tp_pct,sl_pct,hold_bars,symbol
76,61.84,-0.0873,-6.911,-13.597,-1.421,60.5,34.2,5.3,12,1.0,65,1.0,1.5,12,DOGEUSDT
76,64.47,-0.0582,-4.847,-13.565,-0.929,64.5,35.5,0.0,12,1.0,65,1.0,1.5,24,DOGEUSDT
69,63.77,-0.2419,-15.995,-19.073,-3.218,55.1,23.2,21.7,12,1.0,65,1.0,2.5,6,DOGEUSDT
64,64.06,-0.2763,-16.871,-20.351,-3.424,62.5,26.6,10.9,12,1.0,65,1.0,2.5,12,DOGEUSDT
63,71.43,-0.175,-11.159,-15.946,-2.118,69.8,28.6,1.6,12,1.0,65,1.0,2.5,24,DOGEUSDT
65,69.23,-0.2967,-18.415,-21.505,-3.21,58.5,13.8,27.7,12,1.0,65,1.0,4.0,6,DOGEUSDT
57,70.18,-0.2578,-14.54,-20.304,-2.657,68.4,15.8,15.8,12,1.0,65,1.0,4.0,12,DOGEUSDT
55,78.18,-0.155,-9.132,-19.386,-1.536,76.4,18.2,5.5,12,1.0,65,1.0,4.0,24,DOGEUSDT
72,54.17,-0.1549,-11.097,-15.566,-2.291,33.3,37.5,29.2,12,1.0,65,1.5,1.5,6,DOGEUSDT
68,55.88,-0.0147,-1.659,-15.105,-0.2,48.5,38.2,13.2,12,1.0,65,1.5,1.5,12,DOGEUSDT
67,56.72,0.0117,0.051,-15.105,0.151,55.2,43.3,1.5,12,1.0,65,1.5,1.5,24,DOGEUSDT
65,63.08,-0.1104,-7.679,-12.441,-1.341,40.0,23.1,36.9,12,1.0,65,1.5,2.5,6,DOGEUSDT
57,59.65,-0.1204,-7.467,-14.919,-1.306,54.4,28.1,17.5,12,1.0,65,1.5,2.5,12,DOGEUSDT
56,67.86,-0.0112,-1.577,-12.99,-0.116,62.5,32.1,5.4,12,1.0,65,1.5,2.5,24,DOGEUSDT
61,67.21,-0.2397,-14.601,-19.201,-2.39,39.3,14.8,45.9,12,1.0,65,1.5,4.0,6,DOGEUSDT
52,65.38,-0.1099,-6.643,-17.507,-1.003,59.6,17.3,23.1,12,1.0,65,1.5,4.0,12,DOGEUSDT
49,73.47,-0.0672,-4.479,-17.507,-0.566,67.3,22.4,10.2,12,1.0,65,1.5,4.0,24,DOGEUSDT
70,52.86,-0.0678,-5.337,-14.583,-0.893,27.1,38.6,34.3,12,1.0,65,2.0,1.5,6,DOGEUSDT
66,53.03,0.1147,6.944,-13.282,1.361,40.9,39.4,19.7,12,1.0,65,2.0,1.5,12,DOGEUSDT
65,55.38,0.1986,12.698,-13.282,2.223,50.8,44.6,4.6,12,1.0,65,2.0,1.5,24,DOGEUSDT
64,60.94,-0.0441,-3.737,-12.434,-0.481,31.2,25.0,43.8,12,1.0,65,2.0,2.5,6,DOGEUSDT
56,55.36,-0.0276,-2.62,-15.107,-0.265,46.4,30.4,23.2,12,1.0,65,2.0,2.5,12,DOGEUSDT
55,65.45,0.1424,6.848,-14.154,1.304,56.4,34.5,9.1,12,1.0,65,2.0,2.5,24,DOGEUSDT
60,66.67,-0.0939,-6.708,-15.644,-0.865,33.3,15.0,51.7,12,1.0,65,2.0,4.0,6,DOGEUSDT
51,62.75,0.0727,2.387,-14.194,0.608,51.0,17.6,31.4,12,1.0,65,2.0,4.0,12,DOGEUSDT
48,70.83,0.1265,4.696,-14.194,0.981,60.4,22.9,16.7,12,1.0,65,2.0,4.0,24,DOGEUSDT
70,52.86,0.0878,5.277,-11.176,0.989,18.6,38.6,42.9,12,1.0,65,3.0,1.5,6,DOGEUSDT
65,46.15,0.1142,6.555,-16.853,1.2,21.5,41.5,36.9,12,1.0,65,3.0,1.5,12,DOGEUSDT
63,44.44,0.0638,2.8,-16.953,0.609,25.4,54.0,20.6,12,1.0,65,3.0,1.5,24,DOGEUSDT
64,60.94,0.1442,8.274,-8.968,1.382,21.9,25.0,53.1,12,1.0,65,3.0,2.5,6,DOGEUSDT
56,50.0,0.0211,-0.226,-16.35,0.18,26.8,32.1,41.1,12,1.0,65,3.0,2.5,12,DOGEUSDT
53,54.72,-0.0261,-2.916,-18.888,-0.205,30.2,41.5,28.3,12,1.0,65,3.0,2.5,24,DOGEUSDT
60,66.67,0.0613,2.157,-13.518,0.519,20.0,15.0,65.0,12,1.0,65,3.0,4.0,6,DOGEUSDT
50,56.0,0.1164,4.325,-14.723,0.887,28.0,18.0,54.0,12,1.0,65,3.0,4.0,12,DOGEUSDT
43,62.79,0.0711,1.508,-14.456,0.507,30.2,23.3,46.5,12,1.0,65,3.0,4.0,24,DOGEUSDT
41,53.66,-0.2271,-9.164,-11.564,-3.668,53.7,36.6,9.8,12,1.0,70,1.0,1.5,6,DOGEUSDT
41,60.98,-0.1361,-5.709,-10.539,-2.176,58.5,36.6,4.9,12,1.0,70,1.0,1.5,12,DOGEUSDT
41,63.41,-0.0846,-3.7,-9.751,-1.343,63.4,36.6,0.0,12,1.0,70,1.0,1.5,24,DOGEUSDT
37,59.46,-0.3284,-11.848,-11.203,-4.107,59.5,27.0,13.5,12,1.0,70,1.0,2.5,6,DOGEUSDT
36,66.67,-0.2819,-10.072,-10.666,-3.414,63.9,27.8,8.3,12,1.0,70,1.0,2.5,12,DOGEUSDT
36,69.44,-0.2394,-8.703,-10.666,-2.837,69.4,30.6,0.0,12,1.0,70,1.0,2.5,24,DOGEUSDT
35,65.71,-0.3271,-11.387,-10.529,-3.356,62.9,17.1,20.0,12,1.0,70,1.0,4.0,6,DOGEUSDT
33,72.73,-0.2645,-8.944,-10.529,-2.615,69.7,18.2,12.1,12,1.0,70,1.0,4.0,12,DOGEUSDT
33,78.79,-0.2306,-7.988,-10.642,-2.155,78.8,21.2,0.0,12,1.0,70,1.0,4.0,24,DOGEUSDT
40,55.0,-0.0762,-3.354,-7.538,-1.084,40.0,37.5,22.5,12,1.0,70,1.5,1.5,6,DOGEUSDT
39,56.41,-0.007,-0.662,-7.527,-0.094,48.7,38.5,12.8,12,1.0,70,1.5,1.5,12,DOGEUSDT
39,58.97,0.0992,3.503,-7.527,1.285,59.0,41.0,0.0,12,1.0,70,1.5,1.5,24,DOGEUSDT
35,54.29,-0.3068,-10.642,-11.078,-3.492,40.0,28.6,31.4,12,1.0,70,1.5,2.5,6,DOGEUSDT
33,63.64,-0.1267,-4.621,-9.182,-1.335,54.5,30.3,15.2,12,1.0,70,1.5,2.5,12,DOGEUSDT
33,66.67,-0.0033,-0.7,-9.182,-0.034,66.7,33.3,0.0,12,1.0,70,1.5,2.5,24,DOGEUSDT
33,57.58,-0.4953,-15.73,-14.357,-4.551,36.4,21.2,42.4,12,1.0,70,1.5,4.0,6,DOGEUSDT
30,66.67,-0.2754,-8.667,-12.255,-2.31,56.7,23.3,20.0,12,1.0,70,1.5,4.0,12,DOGEUSDT
30,73.33,-0.1367,-4.885,-13.663,-1.074,73.3,26.7,0.0,12,1.0,70,1.5,4.0,24,DOGEUSDT
39,53.85,0.0608,1.929,-6.272,0.756,35.9,38.5,25.6,12,1.0,70,2.0,1.5,6,DOGEUSDT
37,51.35,0.0559,1.576,-6.272,0.646,43.2,43.2,13.5,12,1.0,70,2.0,1.5,12,DOGEUSDT
37,54.05,0.2219,7.939,-6.272,2.43,54.1,45.9,0.0,12,1.0,70,2.0,1.5,24,DOGEUSDT
35,54.29,-0.1282,-4.973,-8.804,-1.316,37.1,28.6,34.3,12,1.0,70,2.0,2.5,6,DOGEUSDT
32,59.38,-0.0094,-0.945,-7.772,-0.09,46.9,31.2,21.9,12,1.0,70,2.0,2.5,12,DOGEUSDT
32,62.5,0.1002,2.487,-7.772,0.887,59.4,37.5,3.1,12,1.0,70,2.0,2.5,24,DOGEUSDT
33,57.58,-0.3362,-11.262,-10.95,-2.883,33.3,21.2,45.5,12,1.0,70,2.0,4.0,6,DOGEUSDT
29,62.07,-0.1683,-5.613,-10.95,-1.309,48.3,24.1,27.6,12,1.0,70,2.0,4.0,12,DOGEUSDT
28,67.86,-0.1289,-4.585,-11.512,-0.894,64.3,28.6,7.1,12,1.0,70,2.0,4.0,24,DOGEUSDT
39,53.85,0.3077,11.98,-4.927,3.169,25.6,38.5,35.9,12,1.0,70,3.0,1.5,6,DOGEUSDT
36,47.22,0.2007,6.712,-5.287,1.908,30.6,47.2,22.2,12,1.0,70,3.0,1.5,12,DOGEUSDT
36,47.22,0.3678,13.171,-4.973,3.233,38.9,52.8,8.3,12,1.0,70,3.0,1.5,24,DOGEUSDT
35,54.29,0.1469,4.398,-5.671,1.285,28.6,28.6,42.9,12,1.0,70,3.0,2.5,6,DOGEUSDT
31,54.84,0.214,5.942,-6.994,1.74,35.5,32.3,32.3,12,1.0,70,3.0,2.5,12,DOGEUSDT
30,56.67,0.2129,5.533,-6.375,1.579,40.0,43.3,16.7,12,1.0,70,3.0,2.5,24,DOGEUSDT
33,57.58,-0.0584,-2.945,-9.505,-0.442,27.3,21.2,51.5,12,1.0,70,3.0,4.0,6,DOGEUSDT
29,62.07,0.1914,4.512,-9.505,1.314,37.9,24.1,37.9,12,1.0,70,3.0,4.0,12,DOGEUSDT
28,67.86,0.296,7.159,-9.505,1.821,46.4,28.6,25.0,12,1.0,70,3.0,4.0,24,DOGEUSDT
141,58.87,-0.0767,-11.032,-19.233,-1.325,56.0,27.7,16.3,12,1.5,55,1.0,1.5,6,DOGEUSDT
131,61.07,-0.1003,-13.124,-21.424,-1.623,60.3,35.1,4.6,12,1.5,55,1.0,1.5,12,DOGEUSDT
128,63.28,-0.088,-11.485,-19.496,-1.395,63.3,36.7,0.0,12,1.5,55,1.0,1.5,24,DOGEUSDT
124,61.29,-0.088,-11.269,-20.728,-1.309,58.1,15.3,26.6,12,1.5,55,1.0,2.5,6,DOGEUSDT
110,70.0,-0.0444,-5.834,-19.829,-0.597,68.2,20.9,10.9,12,1.5,55,1.0,2.5,12,DOGEUSDT
105,74.29,-0.0241,-3.631,-15.315,-0.309,73.3,23.8,2.9,12,1.5,55,1.0,2.5,24,DOGEUSDT
117,64.1,-0.0662,-8.596,-19.788,-0.877,59.8,6.8,33.3,12,1.5,55,1.0,4.0,6,DOGEUSDT
98,71.43,-0.1355,-13.732,-24.691,-1.501,68.4,12.2,19.4,12,1.5,55,1.0,4.0,12,DOGEUSDT
89,75.28,-0.1808,-16.242,-26.009,-1.83,73.0,16.9,10.1,12,1.5,55,1.0,4.0,24,DOGEUSDT
130,52.31,-0.0564,-8.066,-19.868,-0.837,36.9,32.3,30.8,12,1.5,55,1.5,1.5,6,DOGEUSDT
114,56.14,0.0041,-0.699,-16.557,0.055,50.9,40.4,8.8,12,1.5,55,1.5,1.5,12,DOGEUSDT
111,56.76,0.0255,1.62,-12.45,0.329,55.9,43.2,0.9,12,1.5,55,1.5,1.5,24,DOGEUSDT
114,55.26,-0.0433,-5.958,-20.697,-0.571,38.6,16.7,44.7,12,1.5,55,1.5,2.5,6,DOGEUSDT
91,63.74,0.0176,0.31,-19.024,0.2,54.9,24.2,20.9,12,1.5,55,1.5,2.5,12,DOGEUSDT
86,66.28,0.0524,3.143,-14.113,0.555,64.0,29.1,7.0,12,1.5,55,1.5,2.5,24,DOGEUSDT
107,58.88,-0.007,-2.142,-19.408,-0.083,41.1,7.5,51.4,12,1.5,55,1.5,4.0,6,DOGEUSDT
87,66.67,-0.0609,-6.87,-23.572,-0.575,58.6,14.9,26.4,12,1.5,55,1.5,4.0,12,DOGEUSDT
75,68.0,-0.0968,-8.698,-19.567,-0.844,65.3,18.7,16.0,12,1.5,55,1.5,4.0,24,DOGEUSDT
125,48.8,-0.0541,-7.714,-21.928,-0.727,25.6,35.2,39.2,12,1.5,55,2.0,1.5,6,DOGEUSDT
104,50.96,0.0836,7.584,-16.193,0.978,41.3,42.3,16.3,12,1.5,55,2.0,1.5,12,DOGEUSDT
101,51.49,0.1285,12.145,-12.213,1.421,49.5,47.5,3.0,12,1.5,55,2.0,1.5,24,DOGEUSDT
110,51.82,-0.0477,-6.436,-21.876,-0.572,27.3,18.2,54.5,12,1.5,55,2.0,2.5,6,DOGEUSDT
85,58.82,0.088,6.161,-18.362,0.897,44.7,25.9,29.4,12,1.5,55,2.0,2.5,12,DOGEUSDT
80,60.0,0.1319,9.239,-16.348,1.222,56.2,32.5,11.2,12,1.5,55,2.0,2.5,24,DOGEUSDT
103,54.37,-0.0039,-2.028,-22.057,-0.042,31.1,7.8,61.2,12,1.5,55,2.0,4.0,6,DOGEUSDT
80,60.0,-0.0645,-6.948,-25.652,-0.55,46.2,16.2,37.5,12,1.5,55,2.0,4.0,12,DOGEUSDT
67,62.69,0.0167,-0.829,-15.461,0.133,56.7,19.4,23.9,12,1.5,55,2.0,4.0,24,DOGEUSDT
122,46.72,0.0285,1.919,-13.752,0.338,16.4,34.4,49.2,12,1.5,55,3.0,1.5,6,DOGEUSDT
97,44.33,0.087,7.005,-13.492,0.894,22.7,44.3,33.0,12,1.5,55,3.0,1.5,12,DOGEUSDT
92,42.39,0.0825,5.825,-13.664,0.768,29.3,55.4,15.2,12,1.5,55,3.0,1.5,24,DOGEUSDT
107,48.6,-0.0351,-5.282,-21.21,-0.38,16.8,18.7,64.5,12,1.5,55,3.0,2.5,6,DOGEUSDT
81,51.85,0.1038,6.783,-15.082,0.929,25.9,27.2,46.9,12,1.5,55,3.0,2.5,12,DOGEUSDT
74,54.05,0.1067,5.948,-16.377,0.853,33.8,36.5,29.7,12,1.5,55,3.0,2.5,24,DOGEUSDT
100,52.0,0.0362,1.703,-17.752,0.353,19.0,8.0,73.0,12,1.5,55,3.0,4.0,6,DOGEUSDT
76,52.63,-0.0246,-4.084,-21.459,-0.192,26.3,15.8,57.9,12,1.5,55,3.0,4.0,12,DOGEUSDT
64,57.81,0.1338,6.418,-13.584,0.949,35.9,20.3,43.8,12,1.5,55,3.0,4.0,24,DOGEUSDT
110,58.18,-0.116,-12.628,-18.775,-1.934,56.4,31.8,11.8,12,1.5,60,1.0,1.5,6,DOGEUSDT
106,60.38,-0.1211,-12.715,-19.327,-1.951,59.4,35.8,4.7,12,1.5,60,1.0,1.5,12,DOGEUSDT
103,63.11,-0.0923,-9.759,-18.027,-1.462,63.1,36.9,0.0,12,1.5,60,1.0,1.5,24,DOGEUSDT
95,62.11,-0.0927,-9.203,-19.45,-1.335,60.0,16.8,23.2,12,1.5,60,1.0,2.5,6,DOGEUSDT
88,69.32,-0.0896,-8.448,-18.861,-1.178,68.2,21.6,10.2,12,1.5,60,1.0,2.5,12,DOGEUSDT
86,76.74,0.0124,0.114,-15.631,0.16,75.6,23.3,1.2,12,1.5,60,1.0,2.5,24,DOGEUSDT
89,65.17,-0.1059,-10.015,-17.694,-1.288,61.8,10.1,28.1,12,1.5,60,1.0,4.0,6,DOGEUSDT
78,73.08,-0.0981,-8.429,-18.32,-1.105,70.5,11.5,17.9,12,1.5,60,1.0,4.0,12,DOGEUSDT
73,82.19,0.0116,-0.362,-14.358,0.123,80.8,15.1,4.1,12,1.5,60,1.0,4.0,24,DOGEUSDT
100,53.0,-0.0652,-7.115,-15.203,-0.951,37.0,35.0,28.0,12,1.5,60,1.5,1.5,6,DOGEUSDT
91,53.85,-0.0458,-4.985,-17.245,-0.608,49.5,41.8,8.8,12,1.5,60,1.5,1.5,12,DOGEUSDT
88,55.68,0.0005,-0.935,-13.172,0.006,55.7,44.3,0.0,12,1.5,60,1.5,1.5,24,DOGEUSDT
87,55.17,-0.1122,-10.225,-22.43,-1.406,36.8,20.7,42.5,12,1.5,60,1.5,2.5,6,DOGEUSDT
74,60.81,-0.0577,-5.227,-19.355,-0.644,54.1,25.7,20.3,12,1.5,60,1.5,2.5,12,DOGEUSDT
70,65.71,0.0394,1.629,-14.003,0.419,62.9,28.6,8.6,12,1.5,60,1.5,2.5,24,DOGEUSDT
82,59.76,-0.0943,-8.648,-21.067,-1.017,40.2,11.0,48.8,12,1.5,60,1.5,4.0,6,DOGEUSDT
68,64.71,-0.0827,-6.784,-21.608,-0.786,57.4,14.7,27.9,12,1.5,60,1.5,4.0,12,DOGEUSDT
59,71.19,0.0711,2.875,-10.3,0.639,69.5,16.9,13.6,12,1.5,60,1.5,4.0,24,DOGEUSDT
98,50.0,-0.0265,-3.558,-15.99,-0.348,27.6,36.7,35.7,12,1.5,60,2.0,1.5,6,DOGEUSDT
87,49.43,0.0558,3.741,-15.698,0.647,42.5,43.7,13.8,12,1.5,60,2.0,1.5,12,DOGEUSDT
83,51.81,0.1167,8.799,-12.3,1.286,49.4,48.2,2.4,12,1.5,60,2.0,1.5,24,DOGEUSDT
85,50.59,-0.1195,-10.742,-25.226,-1.36,28.2,22.4,49.4,12,1.5,60,2.0,2.5,6,DOGEUSDT
72,55.56,-0.0218,-2.842,-20.765,-0.219,43.1,27.8,29.2,12,1.5,60,2.0,2.5,12,DOGEUSDT
67,59.7,0.0692,3.264,-18.428,0.643,53.7,32.8,13.4,12,1.5,60,2.0,2.5,24,DOGEUSDT
80,55.0,-0.093,-8.606,-23.437,-0.909,32.5,12.5,55.0,12,1.5,60,2.0,4.0,6,DOGEUSDT
67,58.21,-0.1185,-9.198,-24.249,-1.011,44.8,16.4,38.8,12,1.5,60,2.0,4.0,12,DOGEUSDT
56,64.29,0.0012,-1.626,-17.303,0.01,57.1,21.4,21.4,12,1.5,60,2.0,4.0,24,DOGEUSDT
97,48.45,0.0882,7.475,-9.05,1.01,18.6,36.1,45.4,12,1.5,60,3.0,1.5,6,DOGEUSDT
83,42.17,0.0748,4.844,-11.879,0.755,24.1,45.8,30.1,12,1.5,60,3.0,1.5,12,DOGEUSDT
79,43.04,0.1054,6.884,-10.695,0.978,30.4,54.4,15.2,12,1.5,60,3.0,1.5,24,DOGEUSDT
84,47.62,-0.0599,-6.295,-20.23,-0.612,17.9,22.6,59.5,12,1.5,60,3.0,2.5,6,DOGEUSDT
69,47.83,0.0253,0.096,-17.443,0.221,27.5,29.0,43.5,12,1.5,60,3.0,2.5,12,DOGEUSDT
64,51.56,0.0137,-0.957,-16.529,0.109,34.4,37.5,28.1,12,1.5,60,3.0,2.5,24,DOGEUSDT
79,53.16,0.0064,-1.332,-16.006,0.057,20.3,12.7,67.1,12,1.5,60,3.0,4.0,6,DOGEUSDT
63,49.21,-0.0771,-6.558,-23.143,-0.598,27.0,15.9,57.1,12,1.5,60,3.0,4.0,12,DOGEUSDT
51,56.86,0.0044,-1.618,-15.439,0.031,33.3,21.6,45.1,12,1.5,60,3.0,4.0,24,DOGEUSDT
74,59.46,-0.124,-9.227,-15.123,-2.048,56.8,33.8,9.5,12,1.5,65,1.0,1.5,6,DOGEUSDT
72,61.11,-0.1218,-8.87,-15.013,-1.956,59.7,36.1,4.2,12,1.5,65,1.0,1.5,12,DOGEUSDT
72,63.89,-0.0728,-5.601,-13.565,-1.158,63.9,36.1,0.0,12,1.5,65,1.0,1.5,24,DOGEUSDT
65,61.54,-0.2741,-16.937,-19.889,-3.56,56.9,24.6,18.5,12,1.5,65,1.0,2.5,6,DOGEUSDT
60,63.33,-0.3303,-18.621,-22.028,-4.015,61.7,28.3,10.0,12,1.5,65,1.0,2.5,12,DOGEUSDT
60,70.0,-0.2253,-13.335,-17.202,-2.688,68.3,30.0,1.7,12,1.5,65,1.0,2.5,24,DOGEUSDT
61,67.21,-0.3347,-19.329,-22.385,-3.524,60.7,14.8,24.6,12,1.5,65,1.0,4.0,6,DOGEUSDT
53,69.81,-0.3175,-16.339,-21.981,-3.187,67.9,17.0,15.1,12,1.5,65,1.0,4.0,12,DOGEUSDT
52,76.92,-0.2118,-11.357,-19.386,-2.057,75.0,19.2,5.8,12,1.5,65,1.0,4.0,24,DOGEUSDT
68,51.47,-0.1714,-11.545,-15.856,-2.468,35.3,39.7,25.0,12,1.5,65,1.5,1.5,6,DOGEUSDT
64,54.69,-0.0413,-3.248,-15.74,-0.549,50.0,40.6,9.4,12,1.5,65,1.5,1.5,12,DOGEUSDT
63,55.56,-0.0033,-0.908,-15.105,-0.043,55.6,44.4,0.0,12,1.5,65,1.5,1.5,24,DOGEUSDT
61,60.66,-0.1259,-8.144,-12.882,-1.483,42.6,24.6,32.8,12,1.5,65,1.5,2.5,6,DOGEUSDT
53,58.49,-0.1604,-8.962,-16.47,-1.691,56.6,30.2,13.2,12,1.5,65,1.5,2.5,12,DOGEUSDT
53,66.04,-0.0439,-3.226,-12.99,-0.445,64.2,34.0,1.9,12,1.5,65,1.5,2.5,24,DOGEUSDT
57,64.91,-0.2654,-15.031,-19.608,-2.561,42.1,15.8,42.1,12,1.5,65,1.5,4.0,6,DOGEUSDT
48,64.58,-0.1532,-8.151,-17.803,-1.352,62.5,18.8,18.8,12,1.5,65,1.5,4.0,12,DOGEUSDT
46,71.74,-0.1086,-6.079,-17.704,-0.89,69.6,23.9,6.5,12,1.5,65,1.5,4.0,24,DOGEUSDT
66,50.0,-0.0796,-5.814,-14.583,-1.018,28.8,40.9,30.3,12,1.5,65,2.0,1.5,6,DOGEUSDT
62,51.61,0.0929,5.041,-13.372,1.076,43.5,41.9,14.5,12,1.5,65,2.0,1.5,12,DOGEUSDT
61,54.1,0.1965,11.698,-13.282,2.168,52.5,45.9,1.6,12,1.5,65,2.0,1.5,24,DOGEUSDT
60,58.33,-0.0554,-4.221,-12.678,-0.586,33.3,26.7,40.0,12,1.5,65,2.0,2.5,6,DOGEUSDT
52,53.85,-0.0645,-4.353,-16.825,-0.601,50.0,32.7,17.3,12,1.5,65,2.0,2.5,12,DOGEUSDT
52,63.46,0.1289,5.651,-14.154,1.149,59.6,36.5,3.8,12,1.5,65,2.0,2.5,24,DOGEUSDT
56,64.29,-0.1096,-7.178,-15.644,-0.977,35.7,16.1,48.2,12,1.5,65,2.0,4.0,6,DOGEUSDT
47,61.7,0.0404,0.565,-14.194,0.326,55.3,19.1,25.5,12,1.5,65,2.0,4.0,12,DOGEUSDT
45,68.89,0.1099,3.524,-14.194,0.825,64.4,24.4,11.1,12,1.5,65,2.0,4.0,24,DOGEUSDT
66,50.0,0.0934,5.283,-11.176,1.016,19.7,40.9,39.4,12,1.5,65,3.0,1.5,6,DOGEUSDT
61,44.26,0.0974,5.001,-17.535,0.995,23.0,44.3,32.8,12,1.5,65,3.0,1.5,12,DOGEUSDT
59,42.37,0.0556,2.079,-16.953,0.52,27.1,55.9,16.9,12,1.5,65,3.0,1.5,24,DOGEUSDT
60,58.33,0.1541,8.281,-9.222,1.424,23.3,26.7,50.0,12,1.5,65,3.0,2.5,6,DOGEUSDT
52,48.08,-0.0056,-1.681,-18.044,-0.046,28.8,34.6,36.5,12,1.5,65,3.0,2.5,12,DOGEUSDT
50,52.0,-0.0265,-2.879,-18.858,-0.2,34.0,44.0,22.0,12,1.5,65,3.0,2.5,24,DOGEUSDT
56,64.29,0.066,2.163,-13.518,0.538,21.4,16.1,62.5,12,1.5,65,3.0,4.0,6,DOGEUSDT
46,54.35,0.0944,2.803,-14.723,0.692,30.4,19.6,50.0,12,1.5,65,3.0,4.0,12,DOGEUSDT
40,60.0,0.0779,1.546,-14.424,0.532,35.0,25.0,40.0,12,1.5,65,3.0,4.0,24,DOGEUSDT
41,53.66,-0.2271,-9.164,-11.564,-3.668,53.7,36.6,9.8,12,1.5,70,1.0,1.5,6,DOGEUSDT
41,60.98,-0.1361,-5.709,-10.539,-2.176,58.5,36.6,4.9,12,1.5,70,1.0,1.5,12,DOGEUSDT
41,63.41,-0.0846,-3.7,-9.751,-1.343,63.4,36.6,0.0,12,1.5,70,1.0,1.5,24,DOGEUSDT
37,59.46,-0.3284,-11.848,-11.203,-4.107,59.5,27.0,13.5,12,1.5,70,1.0,2.5,6,DOGEUSDT
36,66.67,-0.2819,-10.072,-10.666,-3.414,63.9,27.8,8.3,12,1.5,70,1.0,2.5,12,DOGEUSDT
36,69.44,-0.2394,-8.703,-10.666,-2.837,69.4,30.6,0.0,12,1.5,70,1.0,2.5,24,DOGEUSDT
35,65.71,-0.3271,-11.387,-10.529,-3.356,62.9,17.1,20.0,12,1.5,70,1.0,4.0,6,DOGEUSDT
33,72.73,-0.2645,-8.944,-10.529,-2.615,69.7,18.2,12.1,12,1.5,70,1.0,4.0,12,DOGEUSDT
33,78.79,-0.2306,-7.988,-10.642,-2.155,78.8,21.2,0.0,12,1.5,70,1.0,4.0,24,DOGEUSDT
40,55.0,-0.0762,-3.354,-7.538,-1.084,40.0,37.5,22.5,12,1.5,70,1.5,1.5,6,DOGEUSDT
39,56.41,-0.007,-0.662,-7.527,-0.094,48.7,38.5,12.8,12,1.5,70,1.5,1.5,12,DOGEUSDT
39,58.97,0.0992,3.503,-7.527,1.285,59.0,41.0,0.0,12,1.5,70,1.5,1.5,24,DOGEUSDT
35,54.29,-0.3068,-10.642,-11.078,-3.492,40.0,28.6,31.4,12,1.5,70,1.5,2.5,6,DOGEUSDT
33,63.64,-0.1267,-4.621,-9.182,-1.335,54.5,30.3,15.2,12,1.5,70,1.5,2.5,12,DOGEUSDT
33,66.67,-0.0033,-0.7,-9.182,-0.034,66.7,33.3,0.0,12,1.5,70,1.5,2.5,24,DOGEUSDT
33,57.58,-0.4953,-15.73,-14.357,-4.551,36.4,21.2,42.4,12,1.5,70,1.5,4.0,6,DOGEUSDT
30,66.67,-0.2754,-8.667,-12.255,-2.31,56.7,23.3,20.0,12,1.5,70,1.5,4.0,12,DOGEUSDT
30,73.33,-0.1367,-4.885,-13.663,-1.074,73.3,26.7,0.0,12,1.5,70,1.5,4.0,24,DOGEUSDT
39,53.85,0.0608,1.929,-6.272,0.756,35.9,38.5,25.6,12,1.5,70,2.0,1.5,6,DOGEUSDT
37,51.35,0.0559,1.576,-6.272,0.646,43.2,43.2,13.5,12,1.5,70,2.0,1.5,12,DOGEUSDT
37,54.05,0.2219,7.939,-6.272,2.43,54.1,45.9,0.0,12,1.5,70,2.0,1.5,24,DOGEUSDT
35,54.29,-0.1282,-4.973,-8.804,-1.316,37.1,28.6,34.3,12,1.5,70,2.0,2.5,6,DOGEUSDT
32,59.38,-0.0094,-0.945,-7.772,-0.09,46.9,31.2,21.9,12,1.5,70,2.0,2.5,12,DOGEUSDT
32,62.5,0.1002,2.487,-7.772,0.887,59.4,37.5,3.1,12,1.5,70,2.0,2.5,24,DOGEUSDT
33,57.58,-0.3362,-11.262,-10.95,-2.883,33.3,21.2,45.5,12,1.5,70,2.0,4.0,6,DOGEUSDT
29,62.07,-0.1683,-5.613,-10.95,-1.309,48.3,24.1,27.6,12,1.5,70,2.0,4.0,12,DOGEUSDT
28,67.86,-0.1289,-4.585,-11.512,-0.894,64.3,28.6,7.1,12,1.5,70,2.0,4.0,24,DOGEUSDT
39,53.85,0.3077,11.98,-4.927,3.169,25.6,38.5,35.9,12,1.5,70,3.0,1.5,6,DOGEUSDT
36,47.22,0.2007,6.712,-5.287,1.908,30.6,47.2,22.2,12,1.5,70,3.0,1.5,12,DOGEUSDT
36,47.22,0.3678,13.171,-4.973,3.233,38.9,52.8,8.3,12,1.5,70,3.0,1.5,24,DOGEUSDT
35,54.29,0.1469,4.398,-5.671,1.285,28.6,28.6,42.9,12,1.5,70,3.0,2.5,6,DOGEUSDT
31,54.84,0.214,5.942,-6.994,1.74,35.5,32.3,32.3,12,1.5,70,3.0,2.5,12,DOGEUSDT
30,56.67,0.2129,5.533,-6.375,1.579,40.0,43.3,16.7,12,1.5,70,3.0,2.5,24,DOGEUSDT
33,57.58,-0.0584,-2.945,-9.505,-0.442,27.3,21.2,51.5,12,1.5,70,3.0,4.0,6,DOGEUSDT
29,62.07,0.1914,4.512,-9.505,1.314,37.9,24.1,37.9,12,1.5,70,3.0,4.0,12,DOGEUSDT
